,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,cardiovasc_death_rate,diabetes_prevalence,hospital_beds_per_thousand,life_expectancy,human_development_index,new_deaths_log,new_cases_log
520,19880273.0,40904.0,35404.286,555460.0,963.0,1017.143,93528.07800000001,192.43599999999998,166.562,2613.199,4.53,4.785,0.9,56.939996938311545,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.9836262871245345,4.61176577971848
521,19917855.0,37582.0,35331.571,556370.0,910.0,988.857,93704.885,176.80700000000002,166.22,2617.48,4.281000000000001,4.652,0.9,56.939998589560815,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.9590413923210934,4.574979888213989
522,19938358.0,20503.0,35670.714,556834.0,464.0,987.143,93801.34300000001,96.458,167.815,2619.663,2.1830000000000003,4.644,0.9,56.93999668242292,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.6665179805548807,4.311817411695856
523,19953501.0,15143.0,35119.857,557223.0,389.0,960.143,93872.584,71.241,165.22400000000002,2621.493,1.83,4.5169999999999995,0.9,56.93999907325986,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.5899496013257077,4.180211922348941
524,19985817.0,32316.0,33820.571,558432.0,1209.0,942.429,94024.617,152.033,159.111,2627.1809999999996,5.688,4.434,0.9,56.940001137656786,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.0824263008607717,4.509417599459136
525,20026533.0,40716.0,32778.143,559607.0,1175.0,918.2860000000001,94216.168,191.551,154.207,2632.7090000000003,5.528,4.32,0.9,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.070037866607755,4.609765105692743
526,20066587.0,40054.0,32459.714,560706.0,1099.0,887.0,94404.605,188.437,152.709,2637.8790000000004,5.17,4.173,0.9,56.939998219600376,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.0409976924234905,4.6026458934835
527,20108746.0,42159.0,32639.0,561762.0,1056.0,900.2860000000001,94602.945,198.34,153.55200000000002,2642.847,4.968,4.235,0.9,56.93999674072645,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.0236639181977933,4.62489030097981
528,20151779.0,43033.0,33417.714,562752.0,990.0,911.7139999999999,94805.396,202.452,157.216,2647.505,4.658,4.289,0.9,56.940002613601706,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.9956351945975497,4.633801623517603
529,20165672.0,13893.0,32473.429,563151.0,399.0,902.429,94870.757,65.361,152.773,2649.382,1.8769999999999998,4.246,0.9,56.94000277728541,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.6009728956867484,4.142796035713555
530,20177757.0,12085.0,32036.571,563562.0,411.0,905.571,94927.612,56.855,150.718,2651.315,1.9340000000000002,4.26,0.89,56.94000437070362,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.6138418218760693,4.0822466547436695
531,20212642.0,34885.0,32403.571,564773.0,1211.0,905.857,95091.73,164.11900000000003,152.445,2657.012,5.697,4.262,0.89,56.940001654488036,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.0831441431430524,4.542638727315163
532,20245085.0,32443.0,31221.714,565748.0,975.0,877.2860000000001,95244.36099999999,152.63,146.885,2661.599,4.587,4.127,0.89,56.940000000000005,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.989004615698537,4.511121006550374
533,20285067.0,39982.0,31211.429,566896.0,1148.0,884.2860000000001,95432.459,188.09799999999998,146.836,2667.0,5.401,4.16,0.89,56.940001059794994,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,3.059941888061955,4.601864514825594
534,20319000.0,33933.0,30036.286,567862.0,966.0,871.429,95592.099,159.64,141.308,2671.545,4.545,4.1,0.89,56.94000117926736,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.9849771264154934,4.530622257106078
535,20350142.0,31142.0,28337.571,568788.0,926.0,862.2860000000001,95738.60800000001,146.51,133.316,2675.901,4.356,4.0569999999999995,0.8899999551369271,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.9666109866819346,4.493346500366719
536,20364099.0,13957.0,28346.714,569058.0,270.0,843.857,95804.27,65.66199999999999,133.359,2677.172,1.27,3.97,0.8899999724257263,56.94000281768425,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,2.4313637641589874,4.144792078497715
