,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,cardiovasc_death_rate,diabetes_prevalence,female_smokers,hospital_beds_per_thousand,life_expectancy,human_development_index,hdi_category,stringency_category,aged_65_older_category,density_category
13275,BRA,South America,Brazil,2020-12-28,7504833.0,20548.0,34459.143,191570.0,431.0,611.286,35306.99,96.669,162.115,901.2539999999999,2.028,2.8760000000000003,1.0,64.35,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13276,BRA,South America,Brazil,2020-12-29,7563551.0,58718.0,34961.429,192681.0,1111.0,631.714,35583.233,276.243,164.47799999999998,906.4810000000001,5.227,2.972,1.01,64.35,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13277,BRA,South America,Brazil,2020-12-30,7619200.0,55649.0,36240.429,193875.0,1194.0,665.0,35845.038,261.80400000000003,170.49599999999998,912.0980000000001,5.617000000000001,3.1289999999999996,1.02,64.35,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13278,BRA,South America,Brazil,2020-12-31,7675973.0,56773.0,36004.0,194949.0,1074.0,709.571,36112.13,267.092,169.38299999999998,917.1510000000001,5.053,3.338,1.02,64.35,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13279,BRA,South America,Brazil,2021-01-01,7700578.0,24605.0,36002.571,195411.0,462.0,703.2860000000001,36227.886,115.756,169.377,919.324,2.174,3.3089999999999997,1.02,64.35,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13280,BRA,South America,Brazil,2021-01-02,7716405.0,15827.0,35799.857,195725.0,314.0,704.2860000000001,36302.345,74.459,168.423,920.801,1.4769999999999999,3.313,1.03,64.35,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13281,BRA,South America,Brazil,2021-01-03,7733746.0,17341.0,35637.286,196018.0,293.0,697.0,36383.927,81.582,167.658,922.18,1.3780000000000001,3.279,1.05,64.35,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13282,BRA,South America,Brazil,2021-01-04,7753752.0,20006.0,35559.857,196561.0,543.0,713.0,36478.046,94.12,167.294,924.7339999999999,2.555,3.3539999999999996,1.08,64.35,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13283,BRA,South America,Brazil,2021-01-05,7810400.0,56648.0,35264.143,197732.0,1171.0,721.571,36744.551,266.504,165.903,930.243,5.5089999999999995,3.395,1.11,64.35,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13284,BRA,South America,Brazil,2021-01-06,7873830.0,63430.0,36375.714,198974.0,1242.0,728.429,37042.961,298.411,171.132,936.087,5.843,3.427,1.13,64.35,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13285,BRA,South America,Brazil,2021-01-07,7961673.0,87843.0,40814.286,200498.0,1524.0,792.7139999999999,37456.225,413.26300000000003,192.014,943.2560000000001,7.17,3.7289999999999996,1.14,61.57,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13286,BRA,South America,Brazil,2021-01-08,8013708.0,52035.0,44732.857,201460.0,962.0,864.143,37701.027,244.80200000000002,210.449,947.7819999999999,4.526,4.065,1.14,61.57,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13287,BRA,South America,Brazil,2021-01-09,8075998.0,62290.0,51370.429000000004,202631.0,1171.0,986.571,37994.074,293.047,241.676,953.291,5.5089999999999995,4.641,1.13,61.57,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13288,BRA,South America,Brazil,2021-01-10,8105790.0,29792.0,53149.143,203100.0,469.0,1011.7139999999999,38134.233,140.158,250.044,955.498,2.206,4.76,1.12,61.57,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13289,BRA,South America,Brazil,2021-01-11,8131612.0,25822.0,53980.0,203580.0,480.0,1002.7139999999999,38255.714,121.48100000000001,253.953,957.7560000000001,2.258,4.717,1.11,61.57,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13290,BRA,South America,Brazil,2021-01-12,8195637.0,64025.0,55033.857,204690.0,1110.0,994.0,38556.924,301.21,258.91,962.9780000000001,5.222,4.676,1.11,61.57,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13291,BRA,South America,Brazil,2021-01-13,8256536.0,60899.0,54672.28599999999,205964.0,1274.0,998.571,38843.428,286.503,257.209,968.971,5.994,4.698,1.1,64.35,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13292,BRA,South America,Brazil,2021-01-14,8324294.0,67758.0,51803.0,207095.0,1131.0,942.429,39162.2,318.772,243.71099999999998,974.2919999999999,5.321000000000001,4.434,1.09,72.69,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13293,BRA,South America,Brazil,2021-01-15,8393492.0,69198.0,54254.857,208246.0,1151.0,969.429,39487.746,325.547,255.24599999999998,979.707,5.415,4.561,1.09,72.69,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13294,BRA,South America,Brazil,2021-01-16,8455059.0,61567.0,54151.570999999996,209296.0,1050.0,952.143,39777.392,289.64599999999996,254.76,984.6469999999999,4.94,4.479,1.08,72.69,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13295,BRA,South America,Brazil,2021-01-17,8488099.0,33040.0,54615.570999999996,209847.0,551.0,963.857,39932.831,155.439,256.943,987.2389999999999,2.592,4.535,1.07,72.69,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13296,BRA,South America,Brazil,2021-01-18,8511770.0,23671.0,54308.28599999999,210299.0,452.0,959.857,40044.193,111.36200000000001,255.497,989.3660000000001,2.126,4.516,1.05,72.69,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13297,BRA,South America,Brazil,2021-01-19,8573864.0,62094.0,54032.429000000004,211491.0,1192.0,971.571,40336.318,292.125,254.199,994.9739999999999,5.608,4.571000000000001,1.04,72.69,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13298,BRA,South America,Brazil,2021-01-20,8638249.0,64385.0,54530.429000000004,212831.0,1340.0,981.0,40639.222,302.904,256.54200000000003,1001.278,6.303999999999999,4.615,1.04,72.69,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13299,BRA,South America,Brazil,2021-01-21,8697368.0,59119.0,53296.28599999999,214147.0,1316.0,1007.429,40917.351,278.129,250.736,1007.4689999999999,6.191,4.74,1.03,72.69,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13300,BRA,South America,Brazil,2021-01-22,8753920.0,56552.0,51489.71400000001,215243.0,1096.0,999.571,41183.404,266.053,242.237,1012.625,5.156000000000001,4.703,1.03,72.69,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13301,BRA,South America,Brazil,2021-01-23,8816254.0,62334.0,51599.28599999999,216445.0,1202.0,1021.2860000000001,41476.657999999996,293.254,242.752,1018.28,5.655,4.805,1.03,72.69,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13302,BRA,South America,Brazil,2021-01-24,8844577.0,28323.0,50925.429000000004,217037.0,592.0,1027.143,41609.906,133.247,239.582,1021.065,2.785,4.832,1.02,72.69,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13303,BRA,South America,Brazil,2021-01-25,8871393.0,26816.0,51374.71400000001,217664.0,627.0,1052.143,41736.064,126.15799999999999,241.696,1024.015,2.95,4.95,1.02,72.69,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13304,BRA,South America,Brazil,2021-01-26,8933356.0,61963.0,51356.0,218878.0,1214.0,1055.286,42027.573,291.509,241.608,1029.726,5.711,4.965,1.01,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13305,BRA,South America,Brazil,2021-01-27,8996876.0,63520.0,51232.429000000004,220161.0,1283.0,1047.143,42326.407,298.834,241.02599999999998,1035.762,6.0360000000000005,4.926,1.01,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13306,BRA,South America,Brazil,2021-01-28,9058687.0,61811.0,51617.0,221547.0,1386.0,1057.143,42617.200999999994,290.79400000000004,242.83599999999998,1042.2830000000001,6.521,4.973,1.0,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13307,BRA,South America,Brazil,2021-01-29,9118513.0,59826.0,52084.71400000001,222666.0,1119.0,1060.4289999999999,42898.655999999995,281.455,245.03599999999997,1047.547,5.263999999999999,4.989,1.0,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13308,BRA,South America,Brazil,2021-01-30,9176975.0,58462.0,51531.570999999996,223945.0,1279.0,1071.4289999999999,43173.695,275.038,242.43400000000003,1053.5639999999999,6.017,5.041,1.0,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13309,BRA,South America,Brazil,2021-01-31,9204731.0,27756.0,51450.570999999996,224504.0,559.0,1066.714,43304.275,130.58,242.053,1056.194,2.63,5.018,0.99,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13310,BRA,South America,Brazil,2021-02-01,9229322.0,24591.0,51132.71400000001,225099.0,595.0,1062.143,43419.965,115.69,240.55700000000002,1058.993,2.799,4.997,0.98,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13311,BRA,South America,Brazil,2021-02-02,9283418.0,54096.0,50008.857,226309.0,1210.0,1061.5710000000001,43674.462999999996,254.498,235.27,1064.6860000000001,5.693,4.994,0.98,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13312,BRA,South America,Brazil,2021-02-03,9339420.0,56002.0,48934.857,227563.0,1254.0,1057.4289999999999,43937.928,263.465,230.217,1070.585,5.9,4.975,0.98,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13313,BRA,South America,Brazil,2021-02-04,9396293.0,56873.0,48229.429000000004,228795.0,1232.0,1035.4289999999999,44205.490999999995,267.563,226.899,1076.381,5.796,4.871,0.98,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13314,BRA,South America,Brazil,2021-02-05,9447165.0,50872.0,46950.28599999999,230034.0,1239.0,1052.5710000000001,44444.822,239.331,220.88099999999997,1082.21,5.829,4.952,0.98,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13315,BRA,South America,Brazil,2021-02-06,9447165.0,0.0,38598.571,230034.0,0.0,869.857,44444.822,0.0,181.59,1082.21,0.0,4.092,0.99,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13316,BRA,South America,Brazil,2021-02-07,9524640.0,77475.0,45701.28599999999,231534.0,1500.0,1004.2860000000001,44809.308,364.486,215.005,1089.267,7.057,4.725,1.01,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13317,BRA,South America,Brazil,2021-02-08,9524640.0,0.0,42188.28599999999,231534.0,0.0,919.2860000000001,44809.308,0.0,198.47799999999998,1089.267,0.0,4.325,1.01,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13318,BRA,South America,Brazil,2021-02-09,9599565.0,74925.0,45163.857,233520.0,1986.0,1030.143,45161.797999999995,352.49,212.476,1098.611,9.343,4.846,1.02,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13319,BRA,South America,Brazil,2021-02-10,9659167.0,59602.0,45678.143,234850.0,1330.0,1041.0,45442.199,280.402,214.896,1104.868,6.257000000000001,4.897,1.02,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13320,BRA,South America,Brazil,2021-02-11,9713909.0,54742.0,45373.71400000001,236201.0,1351.0,1058.0,45699.737,257.53700000000003,213.46400000000003,1111.223,6.356,4.977,1.01,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13321,BRA,South America,Brazil,2021-02-12,9765455.0,51546.0,45470.0,237489.0,1288.0,1065.0,45942.238,242.502,213.917,1117.2830000000001,6.059,5.01,1.02,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13322,BRA,South America,Brazil,2021-02-13,9809754.0,44299.0,51798.429000000004,238532.0,1043.0,1214.0,46150.64599999999,208.408,243.68900000000002,1122.19,4.907,5.711,1.02,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13323,BRA,South America,Brazil,2021-02-14,9834513.0,24759.0,44267.570999999996,239245.0,713.0,1101.5710000000001,46267.126,116.48,208.26,1125.5439999999999,3.3539999999999996,5.182,1.02,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13324,BRA,South America,Brazil,2021-02-15,9866710.0,32197.0,48867.143,239773.0,528.0,1177.0,46418.599,151.47299999999998,229.899,1128.028,2.484,5.537000000000001,1.03,73.61,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13325,BRA,South America,Brazil,2021-02-16,9921981.0,55271.0,46059.429000000004,240940.0,1167.0,1060.0,46678.625,260.026,216.69,1133.518,5.49,4.987,1.03,73.61,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13326,BRA,South America,Brazil,2021-02-17,9978747.0,56766.0,45654.28599999999,242090.0,1150.0,1034.286,46945.685,267.059,214.78400000000002,1138.9289999999999,5.41,4.8660000000000005,1.03,73.61,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13327,BRA,South America,Brazil,2021-02-18,10030626.0,51879.0,45245.28599999999,243457.0,1367.0,1036.5710000000001,47189.753,244.06799999999998,212.859,1145.36,6.431,4.877,1.04,73.61,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13328,BRA,South America,Brazil,2021-02-19,10084208.0,53582.0,45536.143,244737.0,1280.0,1035.4289999999999,47441.833,252.08,214.22799999999998,1151.382,6.022,4.871,1.05,73.61,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13329,BRA,South America,Brazil,2021-02-20,10139148.0,54940.0,47056.28599999999,245977.0,1240.0,1063.5710000000001,47700.302,258.469,221.37900000000002,1157.215,5.834,5.004,1.05,73.61,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13330,BRA,South America,Brazil,2021-02-21,10168174.0,29026.0,47665.857,246504.0,527.0,1037.0,47836.857,136.555,224.247,1159.695,2.479,4.879,1.06,73.61,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13331,BRA,South America,Brazil,2021-02-22,10195160.0,26986.0,46921.429000000004,247143.0,639.0,1052.857,47963.814000000006,126.95700000000001,220.745,1162.701,3.0060000000000002,4.953,1.07,73.61,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13332,BRA,South America,Brazil,2021-02-23,10257875.0,62715.0,47984.857,248529.0,1386.0,1084.143,48258.861,295.047,225.748,1169.221,6.521,5.1,1.08,73.61,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13333,BRA,South America,Brazil,2021-02-24,10324463.0,66588.0,49388.0,249957.0,1428.0,1123.857,48572.129,313.268,232.34900000000002,1175.9389999999999,6.718,5.287000000000001,1.08,73.61,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13334,BRA,South America,Brazil,2021-02-25,10390461.0,65998.0,51405.0,251498.0,1541.0,1148.714,48882.621,310.492,241.838,1183.1889999999999,7.25,5.404,1.09,73.61,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13335,BRA,South America,Brazil,2021-02-26,10455630.0,65169.0,53060.28599999999,252835.0,1337.0,1156.857,49189.212999999996,306.592,249.62599999999998,1189.479,6.29,5.443,1.09,76.39,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Alta_estringencia,População com muitos velhos,Pouco Povoado
13336,BRA,South America,Brazil,2021-02-27,10517232.0,61602.0,54012.0,254221.0,1386.0,1177.714,49479.024000000005,289.811,254.10299999999998,1196.0,6.521,5.541,1.1,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13337,BRA,South America,Brazil,2021-02-28,10551259.0,34027.0,54726.429000000004,254942.0,721.0,1205.4289999999999,49639.106,160.082,257.464,1199.392,3.392,5.671,1.1,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13338,BRA,South America,Brazil,2021-03-01,10587001.0,35742.0,55977.28599999999,255720.0,778.0,1225.286,49807.255999999994,168.15099999999998,263.349,1203.052,3.66,5.763999999999999,1.1,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13339,BRA,South America,Brazil,2021-03-02,10646926.0,59925.0,55578.71400000001,257361.0,1641.0,1261.714,50089.178,281.921,261.474,1210.772,7.72,5.936,1.1,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13340,BRA,South America,Brazil,2021-03-03,10718630.0,71704.0,56309.570999999996,259271.0,1910.0,1330.5710000000001,50426.514,337.336,264.91200000000003,1219.758,8.986,6.26,1.11,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13341,BRA,South America,Brazil,2021-03-04,10793732.0,75102.0,57610.143,260970.0,1699.0,1353.1429999999998,50779.835999999996,353.32199999999995,271.031,1227.751,7.992999999999999,6.3660000000000005,1.11,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13342,BRA,South America,Brazil,2021-03-05,10869227.0,75495.0,59085.28599999999,262770.0,1800.0,1419.286,51135.008,355.171,277.971,1236.219,8.468,6.6770000000000005,1.12,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13343,BRA,South America,Brazil,2021-03-06,10938836.0,69609.0,60229.143,264325.0,1555.0,1443.4289999999999,51462.488,327.48,283.35200000000003,1243.535,7.316,6.791,1.12,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13344,BRA,South America,Brazil,2021-03-07,11019344.0,80508.0,66869.286,265411.0,1086.0,1495.5710000000001,51841.242999999995,378.755,314.591,1248.644,5.109,7.0360000000000005,1.12,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13345,BRA,South America,Brazil,2021-03-08,11051665.0,32321.0,66380.571,266398.0,987.0,1525.4289999999999,51993.299000000006,152.056,312.29200000000003,1253.287,4.643,7.176,1.11,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13346,BRA,South America,Brazil,2021-03-09,11122429.0,70764.0,67929.0,268370.0,1972.0,1572.714,52326.212999999996,332.914,319.577,1262.565,9.277000000000001,7.399,1.1,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
13347,BRA,South America,Brazil,2021-03-10,11202305.0,79876.0,69096.429,270656.0,2286.0,1626.4289999999999,52701.995,375.782,325.069,1273.319,10.755,7.652,1.09,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,10.1,2.2,75.88,0.765,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado
